Timestamp,Emotions,Sad,Neutral,Angry,Happy
1618542471.681643,['dummy'],140,1800,480,680
1618542494.040576,['dummy'],2560,980,100,740
1618542516.0822763,['dummy'],2320,2140,20,420
1618542538.0107222,['dummy'],360,2300,920,740
1618542559.7454617,['dummy'],1180,3680,640,580
1618542581.4986193,['dummy'],1720,1500,460,900
1618542603.4242244,['dummy'],2280,3320,380,720
1618542625.4935708,['dummy'],2080,1000,520,80
1618542647.5079348,['dummy'],1280,720,980,240
1618542669.5008018,['dummy'],2980,220,820,620
1618542691.679749,['dummy'],200,1180,460,780
1618542714.0593898,['dummy'],380,1500,180,820
1618542736.216259,['dummy'],660,1720,720,240
1618542758.2376418,['dummy'],2280,0,640,520
1618542780.631197,['dummy'],2600,1040,520,260
1618542802.361679,['dummy'],1700,580,580,20
1618542824.5922155,['dummy'],1320,1720,280,140
1618542846.9015229,['dummy'],2160,540,820,820
1618542869.24245,['dummy'],1900,1860,780,960
1618542891.414544,['dummy'],2240,1460,900,320
1618542913.2398682,['dummy'],2120,3820,280,660
1618542935.2756786,['dummy'],720,1740,280,40
1618542957.7666874,['dummy'],400,3060,280,580
1618542979.9334476,['dummy'],2940,1040,480,20
1618543002.228297,['dummy'],560,500,820,860
1618543024.488568,['dummy'],2060,3160,740,300
1618543046.2328825,['dummy'],1700,1860,960,300
1618543067.8860743,['dummy'],840,1820,60,520
1618543090.3187654,['dummy'],2140,1220,880,320
1618543112.7316163,['dummy'],2760,3800,640,660
1618543134.9556754,['dummy'],1760,2900,820,460
1618543157.2596862,['dummy'],2040,2840,220,440
1618543178.9230711,['dummy'],1920,680,240,560
1618543200.8429239,['dummy'],1000,3080,980,20
1618543222.64069,['dummy'],2960,2320,980,720
1618543244.4999938,['dummy'],1880,2320,180,520
1618543266.6599119,['dummy'],2940,560,100,100
1618543289.1244113,['dummy'],2080,2340,0,380
1618543310.648063,['dummy'],100,2020,840,520
1618543332.464961,['dummy'],1500,440,200,80
1618543354.7053165,['dummy'],2900,3740,660,700
1618543376.5696058,['dummy'],2060,1220,640,620
1618543398.5790691,['dummy'],2340,2000,520,160
1618543420.897477,['dummy'],2480,2520,800,440
1618543442.6166856,['dummy'],2560,1980,380,740
1618543464.3514178,['dummy'],1980,360,820,720
1618543485.8978677,['dummy'],400,2100,300,600
1618543508.0900378,['dummy'],2900,2960,600,300
1618543530.329658,['dummy'],2800,3060,320,900
1618543551.9431503,['dummy'],2500,340,240,40
1618543573.6615164,['dummy'],2840,1860,980,700
1618543595.2822359,['dummy'],2780,1100,400,60
1618543617.2181563,['dummy'],680,1800,240,120
1618543639.4733257,['dummy'],2040,900,400,580
1618543661.8051963,['dummy'],40,2240,480,720
1618543683.8331,['dummy'],860,1900,500,760
1618543706.2744007,['dummy'],160,480,260,520
1618543728.5334437,['dummy'],1640,1080,860,420
1618543750.2852414,['dummy'],480,1440,60,320
1618543772.6499543,['dummy'],2700,1280,220,740
1618543794.216239,['dummy'],1900,2980,240,200
1618543816.4428403,['dummy'],2740,400,680,560
1618543838.7918177,['dummy'],1500,800,360,900
1618543860.9533122,['dummy'],980,2220,180,740
1618543882.5348363,['dummy'],860,100,260,340
1618543904.8955703,['dummy'],2000,3780,700,700
1618543926.5903244,['dummy'],940,2480,140,20
1618543948.6368906,['dummy'],1620,3300,680,680
1618543970.1983163,['dummy'],1360,640,660,20
1618543992.4813774,['dummy'],1860,3520,540,200
1618544014.3848906,['dummy'],600,1120,480,680
1618544036.600315,['dummy'],900,1940,200,660
1618544058.4768107,['dummy'],2540,840,0,300
1618544079.9884584,['dummy'],1680,2180,200,260
1618544102.3555295,['dummy'],1500,400,940,100
1618544124.5719767,['dummy'],1860,2700,420,560
1618544146.3040376,['dummy'],1780,3620,840,700
1618544168.0126746,['dummy'],1180,2580,660,220
1618544189.8681633,['dummy'],180,680,820,120
1618544212.2624803,['dummy'],1780,2160,460,80
1618544233.849609,['dummy'],760,2340,740,700
1618544256.0336988,['dummy'],2200,1620,580,0
1618544278.5001905,['dummy'],2960,3780,780,780
1618544300.7603605,['dummy'],1020,1400,520,720
1618544323.041616,['dummy'],2820,3040,200,860
1618544344.5789957,['dummy'],1600,920,420,300
1618544366.7039828,['dummy'],900,3140,820,60
1618544388.336992,['dummy'],2220,3440,640,220
1618544410.5582151,['dummy'],1760,660,240,340
1618544432.8266444,['dummy'],1040,3840,700,80
1618544454.9441504,['dummy'],1020,1720,360,520
1618544477.0076392,['dummy'],1120,2840,940,600
1618544499.187183,['dummy'],1960,240,220,80
1618544521.6564958,['dummy'],220,1220,620,560
1618544543.2844858,['dummy'],2440,2380,280,80
1618544565.3910606,['dummy'],1260,1500,780,220
1618544587.2339578,['dummy'],2660,620,220,720
1618544609.1023817,['dummy'],2000,2080,300,680
1618544630.7466621,['dummy'],300,2500,520,740
1618544652.2951653,['dummy'],1880,2460,540,920
1618544674.5958047,['dummy'],1080,1100,60,540
1618544696.5673811,['dummy'],680,560,340,900
1618544718.1218772,['dummy'],2020,3600,100,480
1618544739.7349434,['dummy'],1960,3300,100,320
1618544762.0261815,['dummy'],1360,3840,600,640
1618544784.473617,['dummy'],1220,3280,740,840
1618544806.9357398,['dummy'],560,3360,460,60
1618544829.170567,['dummy'],2100,1500,580,440
1618544851.0394292,['dummy'],1380,3100,800,560
1618544872.8374336,['dummy'],2620,1980,260,400
1618544894.5381715,['dummy'],1860,1420,0,60
1618544916.1223726,['dummy'],280,400,300,180
1618544938.6081789,['dummy'],2740,760,580,260
1618544960.4465547,['dummy'],1380,1000,660,900
1618544982.3830523,['dummy'],1340,1260,580,740
1618545004.4779947,['dummy'],160,1600,760,620
1618545026.745215,['dummy'],180,3400,140,280
1618545048.4154134,['dummy'],140,1740,40,940
1618545070.0204303,['dummy'],220,3920,640,940
1618545092.4153757,['dummy'],1460,1440,720,400
1618545114.1311266,['dummy'],660,1400,580,820
1618545136.079525,['dummy'],320,3680,140,140
1618545158.5188508,['dummy'],860,1260,900,240
1618545180.7734234,['dummy'],2520,1780,720,340
1618545202.3602605,['dummy'],800,2440,780,40
1618545224.3294725,['dummy'],560,2260,340,720
1618545246.4040282,['dummy'],220,700,960,620
1618545268.2855465,['dummy'],1740,580,540,100
1618545290.1910534,['dummy'],2780,1140,780,260
1618545311.6932883,['dummy'],2160,3120,700,260
1618545333.4539013,['dummy'],2080,340,520,720
1618545355.9364624,['dummy'],160,2140,400,60
1618545377.9866757,['dummy'],2680,2600,960,900
1618545399.9044855,['dummy'],1460,3460,140,840
1618545422.040106,['dummy'],600,3800,780,140
1618545444.3898838,['dummy'],580,80,120,520
1618545466.3612053,['dummy'],1880,2760,500,960
1618545488.7774706,['dummy'],2340,3880,140,520
1618545510.774947,['dummy'],2020,2780,760,380
1618545533.2276464,['dummy'],2060,920,980,460
1618545555.7073941,['dummy'],2780,3700,560,840
1618545577.7852817,['dummy'],1120,3940,40,300
1618545599.5696669,['dummy'],280,800,100,100
1618545621.5091565,['dummy'],880,520,60,440
1618545643.9561796,['dummy'],1900,360,480,700
1618545665.7680552,['dummy'],600,3320,860,660
1618545687.5443501,['dummy'],1580,660,780,60
1618545709.5561647,['dummy'],2960,1620,600,60
1618545731.848212,['dummy'],340,1920,700,200
1618545753.392333,['dummy'],1280,1900,420,960
1618545775.4345365,['dummy'],920,320,560,260
1618545797.5707748,['dummy'],1240,1140,900,240
1618545819.8689873,['dummy'],2800,3420,900,360
1618545841.8372457,['dummy'],2980,1920,660,880
1618545864.1603606,['dummy'],400,620,960,80
1618545885.7596872,['dummy'],1520,960,200,720
1618545907.8231165,['dummy'],2560,3500,560,940
1618545929.3855412,['dummy'],1580,600,60,100
1618545951.0518973,['dummy'],2880,1200,360,720
1618545973.3284812,['dummy'],740,320,180,960
1618545995.2228498,['dummy'],2920,2020,920,800
1618546017.5338273,['dummy'],1700,3380,920,320
1618546039.724648,['dummy'],400,1200,740,300
1618546062.0364172,['dummy'],2820,1860,40,480
1618546084.490027,['dummy'],1020,1240,80,20
1618546106.1580393,['dummy'],300,2260,700,140
1618546127.924035,['dummy'],1820,1720,880,620
1618546150.1015544,['dummy'],2580,3360,500,420
1618546172.2569976,['dummy'],2880,720,380,380
1618546194.6510885,['dummy'],1980,2220,340,560
1618546216.575116,['dummy'],2600,2880,260,740
1618546238.6696982,['dummy'],1400,1160,580,120
1618546260.8057642,['dummy'],820,3820,920,960
1618546282.8792922,['dummy'],1640,3920,720,900
1618546304.6140504,['dummy'],1100,620,460,760
1618546326.5572705,['dummy'],2520,360,320,540
1618546348.9983845,['dummy'],360,440,260,200
1618546370.586965,['dummy'],1500,2540,940,660
1618546392.5458102,['dummy'],2240,2380,400,440
1618546414.9081962,['dummy'],2100,1660,520,840
1618546437.2874126,['dummy'],1200,3820,460,740
1618546459.3743331,['dummy'],1040,900,480,520
1618546481.7983055,['dummy'],2460,460,680,140
1618546504.11516,['dummy'],2440,2720,560,820
1618546525.865287,['dummy'],2860,520,700,320
1618546547.6959484,['dummy'],620,2980,480,80
1618546569.526528,['dummy'],1880,1220,300,300
1618546591.800039,['dummy'],120,3080,180,860
1618546613.6215146,['dummy'],2560,1660,20,20
1618546635.1360693,['dummy'],1640,500,860,60
1618546657.0129135,['dummy'],2520,120,540,360
1618546679.0730505,['dummy'],1280,2100,540,480
1618546701.1971278,['dummy'],1640,60,620,740
1618546723.604769,['dummy'],1800,2360,220,440
1618546745.9286144,['dummy'],1040,1160,320,100
1618546768.1607468,['dummy'],200,360,360,140
1618546790.2489166,['dummy'],800,2220,20,700
1618546812.497997,['dummy'],20,1720,800,560
1618546834.1743844,['dummy'],1660,2260,640,380
1618546855.7429512,['dummy'],980,2700,460,260
1618546877.2467463,['dummy'],2740,3400,400,900
1618546899.2405386,['dummy'],2380,2060,0,580
1618546921.2550166,['dummy'],2520,940,960,340
1618546943.592585,['dummy'],700,3180,920,100
1618546965.4177403,['dummy'],620,3000,680,540
1618546987.8873007,['dummy'],1940,1560,720,880
1618547009.9482903,['dummy'],2920,3440,680,220
1618547032.2207556,['dummy'],1680,2620,620,400
1618547053.836071,['dummy'],1820,2620,80,740
1618547075.8023844,['dummy'],1980,120,60,480
1618547098.195958,['dummy'],1100,1460,740,260
1618547119.7407682,['dummy'],1840,3600,580,580
1618547141.4208775,['dummy'],500,3240,40,260
1618547163.8641682,['dummy'],620,660,900,840
1618547186.2553916,['dummy'],1440,3600,360,580
1618547207.808238,['dummy'],740,2140,20,700
1618547229.6984317,['dummy'],280,1520,840,360
1618547252.1378903,['dummy'],320,560,760,420
1618547274.1524274,['dummy'],900,1920,300,560
1618547296.015879,['dummy'],1520,680,780,500
1618547317.7629783,['dummy'],2780,3520,280,740
1618547339.7537677,['dummy'],800,2340,500,640
1618547361.9474604,['dummy'],940,1820,800,680
1618547383.887143,['dummy'],1300,2360,440,960
1618547405.6447856,['dummy'],1300,3740,780,760
1618547427.7289484,['dummy'],1120,3920,460,200
1618547449.9555676,['dummy'],700,860,420,180
1618547472.45101,['dummy'],2740,900,40,760
1618547494.3599303,['dummy'],2460,2620,200,720
1618547516.1449854,['dummy'],1140,380,460,920
1618547538.0409777,['dummy'],620,800,240,300
1618547559.6596017,['dummy'],160,2140,80,120
1618547581.5667589,['dummy'],2420,1160,700,800
1618547603.9826665,['dummy'],1640,3340,20,0
1618547626.391639,['dummy'],420,3080,0,520
1618547648.262102,['dummy'],2920,2540,100,280
1618547670.6187642,['dummy'],200,2960,260,320
1618547692.552244,['dummy'],1520,600,100,800
1618547714.9677095,['dummy'],2740,3880,200,400
1618547737.300355,['dummy'],2600,1720,40,40
1618547759.2584271,['dummy'],2020,980,120,620
1618547780.9701238,['dummy'],2520,2080,720,200
1618547802.828264,['dummy'],2960,3560,400,840
1618547824.7947965,['dummy'],1500,380,40,920
1618547847.2402813,['dummy'],2220,3080,720,160
1618547868.9333434,['dummy'],880,100,200,340
1618547890.7089615,['dummy'],20,1860,160,60
1618547913.054054,['dummy'],1120,1140,660,960
1618547934.7994838,['dummy'],480,1020,880,980
1618547957.144891,['dummy'],1720,2720,820,0
1618547978.9634783,['dummy'],960,900,60,380
1618548001.3341596,['dummy'],2320,3200,480,860
1618548023.2705631,['dummy'],360,640,520,100
1618548044.8427198,['dummy'],1560,1140,940,620
1618548066.637267,['dummy'],640,3720,520,860
1618548088.529278,['dummy'],1140,3640,400,260
1618548110.4952126,['dummy'],100,200,160,780
1618548132.7219007,['dummy'],660,1580,360,920
1618548155.2001858,['dummy'],2760,2140,400,720
1618548176.8247375,['dummy'],80,3920,620,0
1618548198.552132,['dummy'],2100,3420,540,620
1618548220.4687428,['dummy'],800,1140,760,260
1618548242.4950402,['dummy'],2580,440,400,780
1618548264.6623259,['dummy'],2400,680,820,680
1618548286.4713027,['dummy'],1700,1640,380,300
1618548308.9228902,['dummy'],1340,220,420,920
1618548331.2045414,['dummy'],2360,3840,60,120
1618548353.0054195,['dummy'],2080,1440,540,920
1618548374.8329487,['dummy'],220,160,20,980
1618548396.9832256,['dummy'],1340,3260,980,700
1618548418.605451,['dummy'],1600,3000,140,140
1618548440.1075327,['dummy'],560,1620,40,500
1618548462.023443,['dummy'],1580,1580,900,260
1618548483.5632083,['dummy'],2640,3380,560,840
1618548505.7085693,['dummy'],400,2980,960,760
1618548528.0819147,['dummy'],1240,1280,920,900
1618548550.5408485,['dummy'],1600,2220,180,680
1618548572.425428,['dummy'],2560,1020,20,100
1618548594.2928133,['dummy'],660,2640,660,980
1618548616.228485,['dummy'],1080,620,80,460
1618548638.095079,['dummy'],80,3580,740,980
1618548660.4081178,['dummy'],2300,2960,520,580
1618548682.0395095,['dummy'],2000,3540,260,900
1618548704.2237122,['dummy'],2460,1340,560,920
1618548726.0391338,['dummy'],2020,3640,340,920
1618548747.564943,['dummy'],740,840,0,20
1618548769.6717825,['dummy'],2120,1400,900,780
1618548791.3461413,['dummy'],1300,1400,660,540
1618548813.5023134,['dummy'],1240,1780,740,580
1618548835.1836717,['dummy'],1100,1120,960,440
1618548857.4442255,['dummy'],1920,2320,520,860
1618548879.453747,['dummy'],1360,3860,60,160
1618548901.761599,['dummy'],1600,880,780,560
1618548923.989844,['dummy'],340,1240,120,380
1618548946.1613119,['dummy'],340,440,380,280
1618548967.80266,['dummy'],2100,3500,680,900
1618548989.3564072,['dummy'],640,1940,180,800
1618549011.4570336,['dummy'],2240,1640,20,260
1618549033.804706,['dummy'],640,60,380,460
1618549055.3224094,['dummy'],300,320,280,620
1618549077.1904697,['dummy'],2080,1060,100,300
1618549099.25593,['dummy'],2360,1080,680,880
1618549121.1803782,['dummy'],640,3120,360,540
1618549142.761847,['dummy'],1860,100,500,820
1618549164.9437754,['dummy'],780,2900,720,880
1618549187.081019,['dummy'],500,920,980,960
1618549208.7370028,['dummy'],2920,2120,460,900
1618549230.3971002,['dummy'],2960,3840,300,780
1618549251.9330165,['dummy'],1180,3480,600,620
1618549274.4032838,['dummy'],540,2580,320,40
1618549296.3126926,['dummy'],1840,1080,760,300
1618549318.2551541,['dummy'],240,3420,640,660
1618549340.321206,['dummy'],2340,1740,920,520
1618549362.5560305,['dummy'],740,3580,300,200
1618549384.5499587,['dummy'],820,160,380,940
1618549406.6969335,['dummy'],540,1660,300,620
1618549428.9053023,['dummy'],2100,2500,340,900
1618549451.0975401,['dummy'],2440,480,440,180
1618549473.49942,['dummy'],1640,2980,100,180
1618549495.4743664,['dummy'],720,2980,980,580
1618549517.001003,['dummy'],2460,840,960,600
1618549538.6315997,['dummy'],2100,3380,120,540
1618549560.7469616,['dummy'],1720,3160,900,620
1618549582.522336,['dummy'],2500,720,240,980
1618549604.5742886,['dummy'],1160,3640,660,800
1618549627.057027,['dummy'],2160,160,580,360
1618549649.1397548,['dummy'],860,720,660,380
1618549670.7899547,['dummy'],2400,560,920,940
1618549692.5183,['dummy'],2600,3620,140,320
1618549714.5539832,['dummy'],1200,60,500,240
1618549736.3810947,['dummy'],2860,2140,640,220
1618549758.5706418,['dummy'],1840,2160,20,720
1618549780.2784464,['dummy'],1960,3880,100,960
1618549801.9494908,['dummy'],200,2520,520,860
1618549824.2119753,['dummy'],640,1140,520,860
1618549846.5229402,['dummy'],500,2320,200,960
1618549868.8667033,['dummy'],2540,980,700,720
1618549890.9915726,['dummy'],1140,3180,100,40
1618549912.9381576,['dummy'],2260,1940,980,140
1618549935.0101855,['dummy'],1540,2340,120,680
1618549956.5305707,['dummy'],1180,3580,720,660
1618549978.3552568,['dummy'],2140,940,40,800
1618550000.2762382,['dummy'],2860,980,220,200
1618550022.2093086,['dummy'],160,1940,920,300
1618550044.2551987,['dummy'],580,3140,500,340
1618550066.1003134,['dummy'],1780,3520,20,540
1618550087.8796668,['dummy'],1160,840,700,720
1618550109.6716914,['dummy'],1440,2980,180,60
1618550131.3224823,['dummy'],580,960,560,560
1618550153.0375156,['dummy'],880,1560,180,560
1618550175.4943402,['dummy'],1300,3460,800,860
1618550197.9460092,['dummy'],4360,540,60,420
1618550219.5734103,['dummy'],1820,840,340,460
1618550242.0345356,['dummy'],320,740,240,320
1618550264.2234545,['dummy'],1700,720,280,440
1618550285.8955207,['dummy'],3340,200,180,380
1618550307.520085,['dummy'],500,780,420,40
1618550329.6260517,['dummy'],3320,680,60,420
1618550351.2493854,['dummy'],2620,220,440,60
1618550373.3869436,['dummy'],4080,20,260,380
1618550395.19355,['dummy'],980,520,360,200
1618550417.6178577,['dummy'],2300,260,320,360
1618550439.639558,['dummy'],3940,280,460,420
1618550461.6137457,['dummy'],500,480,140,260
1618550483.8275194,['dummy'],4740,560,280,300
1618550505.9671538,['dummy'],940,720,160,260
1618550527.9197521,['dummy'],4620,620,100,200
1618550550.1450217,['dummy'],4480,300,300,260
1618550571.7294738,['dummy'],1100,200,60,100
1618550593.4193983,['dummy'],4900,400,300,480
1618550615.80143,['dummy'],3880,600,100,160
1618550638.1953254,['dummy'],320,380,120,400
1618550660.2567832,['dummy'],3720,420,120,300
1618550682.452649,['dummy'],3080,380,220,180
1618550704.0558174,['dummy'],2740,560,440,140
1618550726.5404625,['dummy'],980,40,460,260
1618550748.8139741,['dummy'],2520,800,320,220
1618550770.7174902,['dummy'],2960,320,0,180
1618550792.601802,['dummy'],3340,140,140,480
1618550814.4773724,['dummy'],2340,360,320,220
1618550836.1892557,['dummy'],2460,960,480,460
1618550858.1897142,['dummy'],1900,760,160,20
1618550879.899837,['dummy'],1380,620,420,480
1618550901.8415632,['dummy'],1680,160,160,100
1618550923.8473477,['dummy'],140,60,280,0
1618550945.3880632,['dummy'],3740,560,20,260
1618550967.406488,['dummy'],2440,860,160,200
1618550989.69532,['dummy'],1280,380,360,220
1618551011.8404024,['dummy'],1220,460,0,400
1618551033.368514,['dummy'],4480,440,180,480
1618551055.6933577,['dummy'],1300,560,140,180
1618551077.3601186,['dummy'],4740,400,60,20
1618551099.5410588,['dummy'],1280,420,320,60
1618551121.1174092,['dummy'],820,120,20,120
1618551142.9197705,['dummy'],2140,520,220,300
1618551164.7185981,['dummy'],900,600,220,60
1618551186.4671543,['dummy'],2980,140,40,440
1618551208.407592,['dummy'],2080,60,420,200
1618551229.9965749,['dummy'],4960,20,360,140
1618551251.984144,['dummy'],500,40,400,320
1618551273.6650786,['dummy'],780,240,380,360
1618551296.01056,['dummy'],4980,700,80,340
1618551317.894928,['dummy'],1220,660,200,100
1618551340.005793,['dummy'],1900,460,20,220
1618551361.6108127,['dummy'],3140,520,160,320
1618551383.9207659,['dummy'],4080,480,320,320
1618551405.5630777,['dummy'],1380,20,460,60
1618551427.404409,['dummy'],4480,860,400,140
1618551448.9216554,['dummy'],520,680,440,380
1618551470.7726407,['dummy'],3960,300,0,480
1618551493.051673,['dummy'],2900,360,260,280
1618551514.642997,['dummy'],3360,940,0,140
1618551537.0892525,['dummy'],520,840,320,420
1618551559.4492579,['dummy'],2240,920,320,120
1618551581.7641227,['dummy'],2760,560,480,220
1618551603.9912524,['dummy'],280,680,360,320
1618551626.468176,['dummy'],2800,500,380,280
1618551648.026567,['dummy'],1360,340,0,280
1618551670.2385824,['dummy'],2080,680,80,80
1618551692.6475499,['dummy'],1900,640,240,120
1618551714.722282,['dummy'],1660,300,0,300
1618551736.8443975,['dummy'],3480,540,260,60
1618551758.9305818,['dummy'],1480,180,460,80
1618551781.187996,['dummy'],2680,760,280,160
1618551802.974479,['dummy'],60,880,280,400
1618551825.397201,['dummy'],1980,860,120,200
1618551847.3648322,['dummy'],980,360,360,340
1618551869.1262789,['dummy'],3640,460,440,60
1618551890.7577302,['dummy'],1920,440,220,220
1618551912.7564297,['dummy'],580,800,0,220
1618551934.2933738,['dummy'],4160,80,300,280
1618551956.5722167,['dummy'],3840,380,140,180
1618551978.7281287,['dummy'],1780,280,220,400
1618552001.0903986,['dummy'],4660,460,140,100
1618552022.6481507,['dummy'],80,220,120,480
1618552044.9144804,['dummy'],3500,740,260,140
1618552066.919329,['dummy'],4800,260,320,60
1618552089.0752811,['dummy'],2380,780,120,400
1618552111.08002,['dummy'],3640,460,340,280
1618552133.304953,['dummy'],1680,720,160,460
1618552155.1627645,['dummy'],1980,520,200,100
1618552177.1205873,['dummy'],580,320,180,240
1618552199.2714906,['dummy'],3420,120,300,40
1618552220.9396794,['dummy'],580,840,240,20
1618552242.6028795,['dummy'],120,120,320,240
1618552264.5685296,['dummy'],4520,960,460,260
1618552286.7931397,['dummy'],2320,680,40,160
1618552308.6101382,['dummy'],4600,0,160,180
1618552331.038763,['dummy'],3080,860,420,300
1618552353.1057265,['dummy'],1340,200,180,160
1618552375.153744,['dummy'],4300,860,20,360
1618552397.2019372,['dummy'],2720,640,440,40
1618552419.2907467,['dummy'],1560,640,200,440
1618552441.7574692,['dummy'],160,40,420,120
1618552463.8010936,['dummy'],4700,760,240,80
1618552485.9360611,['dummy'],0,860,340,140
1618552507.990788,['dummy'],540,900,360,380
1618552529.9158251,['dummy'],4500,0,160,300
1618552551.8470883,['dummy'],3720,780,440,300
1618552573.865857,['dummy'],3620,260,320,360
1618552595.892554,['dummy'],1520,740,60,80
1618552618.3167899,['dummy'],280,820,440,40
1618552639.9278374,['dummy'],1860,620,80,460
1618552662.3212776,['dummy'],3800,600,80,240
1618552684.175169,['dummy'],3140,960,100,60
1618552705.9389343,['dummy'],3480,640,320,200
1618552727.8020856,['dummy'],40,740,0,60
1618552750.1381807,['dummy'],540,860,400,60
1618552771.721718,['dummy'],4180,300,440,240
1618552793.4451256,['dummy'],560,200,100,340
1618552815.7366102,['dummy'],2880,300,360,260
1618552837.4858763,['dummy'],4220,980,80,360
1618552859.655088,['dummy'],180,140,400,80
1618552881.9150786,['dummy'],1040,320,320,200
1618552903.4715183,['dummy'],1380,500,0,240
1618552925.6654441,['dummy'],2540,980,240,140
1618552947.7633333,['dummy'],2300,880,380,440
1618552970.1027343,['dummy'],3480,700,480,440
1618552992.1369085,['dummy'],280,500,320,380
1618553014.2740397,['dummy'],1680,780,340,60
1618553036.6432436,['dummy'],2140,400,40,40
1618553058.4107256,['dummy'],3200,0,120,460
1618553080.6577768,['dummy'],620,180,20,240
1618553102.341903,['dummy'],4560,480,180,380
1618553124.6925032,['dummy'],2940,440,160,380
1618553147.090779,['dummy'],4160,780,300,260
1618553168.891611,['dummy'],4620,300,180,480
1618553190.9538395,['dummy'],3160,300,380,60
1618553212.6058536,['dummy'],2260,480,420,440
1618553234.246006,['dummy'],2680,700,440,440
1618553256.4483728,['dummy'],4520,0,20,340
1618553278.164185,['dummy'],3680,140,220,200
1618553300.4991846,['dummy'],3760,560,260,40
1618553322.3977118,['dummy'],2560,600,240,360
1618553344.864372,['dummy'],2840,740,180,20
1618553367.2976193,['dummy'],2040,160,380,340
1618553389.1503038,['dummy'],140,480,480,440
1618553410.9987571,['dummy'],4920,980,280,0
1618553433.0403106,['dummy'],4680,320,400,180
1618553454.9080584,['dummy'],2520,220,240,380
1618553476.5105755,['dummy'],1940,780,200,140
1618553498.3984702,['dummy'],2120,580,480,380
1618553520.5733345,['dummy'],1860,220,180,340
1618553542.2525737,['dummy'],3700,120,20,140
1618553564.299138,['dummy'],4540,0,400,280
1618553586.3284237,['dummy'],3440,380,80,380
1618553608.0323253,['dummy'],320,760,20,240
1618553630.1916642,['dummy'],4940,260,300,280
1618553651.925975,['dummy'],2460,520,440,80
1618553674.3816676,['dummy'],4420,960,360,400
1618553696.4729207,['dummy'],140,460,40,60
1618553718.1046329,['dummy'],1520,140,420,120
1618553740.3188558,['dummy'],1900,200,140,220
1618553761.9542723,['dummy'],3180,240,120,160
1618553783.5755215,['dummy'],320,900,80,320
1618553805.8152497,['dummy'],4480,500,20,460
1618553827.721901,['dummy'],4700,960,200,100
1618553850.0002322,['dummy'],1660,440,40,220
1618553871.8020132,['dummy'],4580,480,220,80
1618553893.3961396,['dummy'],4860,620,420,480
1618553915.224489,['dummy'],740,760,100,320
1618553937.197671,['dummy'],700,440,220,300
1618553959.1599605,['dummy'],2220,640,400,320
1618553981.4637496,['dummy'],2400,480,300,60
1618554003.9160967,['dummy'],40,820,440,420
1618554025.8439682,['dummy'],3020,320,100,180
1618554047.5371177,['dummy'],2880,480,300,340
1618554069.3314073,['dummy'],3080,340,440,40
1618554091.6193082,['dummy'],1340,440,460,160
1618554113.4281228,['dummy'],2560,280,220,20
1618554134.9750195,['dummy'],4000,320,120,320
1618554156.911151,['dummy'],280,400,20,160
1618554179.0756721,['dummy'],3120,180,80,240
1618554201.0245464,['dummy'],4960,660,220,100
1618554222.5431256,['dummy'],3360,760,380,20
1618554244.5380495,['dummy'],3200,840,480,160
1618554266.8489203,['dummy'],4220,740,140,400
1618554288.7677348,['dummy'],260,360,320,260
1618554310.8489442,['dummy'],4020,520,260,340
1618554332.7559328,['dummy'],4100,40,220,460
1618554355.0161674,['dummy'],900,160,320,20
1618554377.3343618,['dummy'],1660,600,300,420
1618554399.5467951,['dummy'],2240,460,400,60
1618554421.625694,['dummy'],340,40,460,40
1618554444.015308,['dummy'],3360,60,460,100
1618554465.7990766,['dummy'],3780,160,480,220
1618554488.0124168,['dummy'],380,640,180,380
1618554509.9470646,['dummy'],4980,820,280,160
1618554532.3652143,['dummy'],760,600,400,280
1618554554.469955,['dummy'],4340,580,180,40
1618554576.1058624,['dummy'],2280,660,280,280
1618554598.4306407,['dummy'],3040,760,340,160
1618554620.8433206,['dummy'],1780,880,120,220
1618554642.726503,['dummy'],660,560,60,180
1618554664.3676326,['dummy'],120,240,300,460
1618554686.5629187,['dummy'],3240,100,20,440
1618554708.7816086,['dummy'],720,900,440,220
1618554730.6908295,['dummy'],4840,620,300,120
1618554752.2883472,['dummy'],2840,100,40,160
1618554774.6902177,['dummy'],1240,900,60,320
1618554796.409085,['dummy'],1540,560,420,200
1618554818.4847383,['dummy'],4200,180,180,400
1618554840.8193452,['dummy'],1140,520,120,180
1618554862.672132,['dummy'],3360,860,120,360
1618554884.4689445,['dummy'],1380,740,440,340
1618554906.4819498,['dummy'],2640,480,260,380
1618554928.2293315,['dummy'],2500,440,320,300
1618554950.0283933,['dummy'],2420,900,300,460
1618554971.7238812,['dummy'],3520,760,100,360
1618554994.073742,['dummy'],4960,640,220,80
1618555016.0093713,['dummy'],2360,840,340,200
1618555038.3760624,['dummy'],3100,620,160,160
1618555060.8501952,['dummy'],520,120,420,180
1618555083.2117183,['dummy'],2620,420,160,360
1618555105.2154856,['dummy'],1320,960,120,100
1618555127.1097276,['dummy'],3920,300,0,80
1618555149.4982731,['dummy'],440,300,220,320
1618555171.5031881,['dummy'],3960,80,380,400
1618555193.3244176,['dummy'],3180,660,180,440
1618555215.344783,['dummy'],4420,20,340,220
1618555237.034241,['dummy'],560,420,400,200
1618555258.8847964,['dummy'],2660,460,180,40
1618555280.8014488,['dummy'],40,460,20,300
